"Season","TeamID","Score","TournamentWin","Seed","TeamName","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","RegularSeasonWin"
2010,1285,57,FALSE,"14","Montana",24.5862068965517,51.1034482758621,6.51724137931035,16.3793103448276,13.7586206896552,19.0689655172414,8.75862068965517,23.6206896551724,11.8965517241379,12.1379310344828,6.37931034482759,3.24137931034483,18.2758620689655,0.689655172413793
2008,1211,76,FALSE,"7","Gonzaga",27,55.75,6.5,17.46875,16,22.375,11.21875,26.3125,14.53125,14.1875,7.5625,4.78125,17.65625,0.78125
2012,1285,49,FALSE,"13","Montana",24.8275862068966,53.0689655172414,6.41379310344828,16.7586206896552,15.1724137931034,21.1034482758621,8.75862068965517,24.1379310344828,13.8275862068966,12.4137931034483,7.10344827586207,3.75862068965517,18.551724137931,0.793103448275862
2003,1345,80,TRUE,"9","Purdue",23.75,54.3928571428571,5.10714285714286,15.5,19.1428571428571,25.5,10.3928571428571,23.4642857142857,12.25,13.8214285714286,7.17857142857143,2.92857142857143,19.8214285714286,0.642857142857143
2006,1401,66,TRUE,"12","Texas A&M",23.551724137931,52.3448275862069,6.55172413793103,18.2758620689655,15.551724137931,23.0344827586207,10.3793103448276,21.3103448275862,16.7586206896552,13.4137931034483,8.6551724137931,2.96551724137931,21.5862068965517,0.724137931034483
2013,1266,59,TRUE,"3","Marquette",24.5161290322581,52.5483870967742,4.25806451612903,14.1612903225806,15.7096774193548,21.741935483871,11.5161290322581,23.4516129032258,14.3548387096774,13.6129032258065,6.74193548387097,3.41935483870968,16.9677419354839,0.741935483870968
2006,1380,54,FALSE,"16","Southern Univ",24.6774193548387,55.9677419354839,4.48387096774194,14.0645161290323,11.9354838709677,18.4193548387097,13.0967741935484,25.7096774193548,12.3548387096774,17.5806451612903,7.58064516129032,3.80645161290323,17.8709677419355,0.612903225806452
2009,1462,77,TRUE,"4","Xavier",24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15,5.375,5.125,18.625,0.78125
2013,1314,78,TRUE,"8","North Carolina",28.3333333333333,64.5757575757576,7.33333333333333,19.8181818181818,12.1818181818182,18.0909090909091,13.6969696969697,25.1515151515152,17.030303030303,12.2727272727273,7.96969696969697,3.3030303030303,14.9090909090909,0.696969696969697
2022,1231,53,FALSE,"12","Indiana",26.030303030303,56.7575757575758,6.12121212121212,18.0606060606061,13.3030303030303,19.030303030303,7.45454545454545,25.6060606060606,14.9393939393939,11.5454545454545,5.72727272727273,4.96969696969697,17.2424242424242,0.606060606060606
2006,1231,87,TRUE,"6","Indiana",25.2068965517241,54.8275862068966,8.68965517241379,21.9655172413793,12.0689655172414,17.2758620689655,10,23.9310344827586,14.9655172413793,14.6206896551724,6.31034482758621,2.37931034482759,18.2068965517241,0.620689655172414
2019,1138,91,TRUE,"6","Buffalo",30.2727272727273,65.7575757575758,9.6969696969697,28.8787878787879,14.5757575757576,21.1818181818182,12.5757575757576,28.5151515151515,16.6363636363636,11.7272727272727,7.24242424242424,4.09090909090909,18.3333333333333,0.909090909090909
2007,1338,79,TRUE,"3","Pittsburgh",25.8823529411765,54.9411764705882,6.05882352941176,16.1764705882353,13.3235294117647,20,12.2058823529412,23.5588235294118,17.4411764705882,11.7058823529412,5.32352941176471,3.47058823529412,16.4705882352941,0.794117647058823
2017,1291,56,FALSE,"16","Mt St Mary's",24.4411764705882,55.0882352941176,7.23529411764706,20.2941176470588,12.2058823529412,18.0882352941176,7.64705882352941,22.6176470588235,11.1470588235294,13.1470588235294,6.20588235294118,4,18,0.558823529411765
2021,1234,86,TRUE,"2","Iowa",29.7586206896552,63.448275862069,9.75862068965517,25.2758620689655,14.4827586206897,20.3103448275862,10.1724137931034,27.8275862068966,19,9.13793103448276,5.58620689655172,4.51724137931035,3.72413793103448,0.724137931034483
2014,1269,67,FALSE,"6","Massachusetts",27.25,59.21875,5.4375,15.65625,16.15625,23.6875,12.1875,26.375,15.1875,13.53125,6.8125,5.53125,19.625,0.75
2015,1277,70,TRUE,"7","Michigan St",26.5,56.2352941176471,7.52941176470588,19.5,11.3529411764706,17.9411764705882,11.4705882352941,26.2058823529412,17.1176470588235,11.6176470588235,5.32352941176471,4.55882352941176,18.5588235294118,0.676470588235294
2016,1452,56,FALSE,"3","West Virginia",27.2647058823529,60.2941176470588,6.05882352941176,18.4411764705882,18.6176470588235,27.7941176470588,15.9117647058824,23.2647058823529,14.7647058823529,14,9.94117647058824,2.52941176470588,23.3823529411765,0.764705882352941
2014,1273,78,TRUE,"14","Mercer",26.6451612903226,57.1290322580645,8.25806451612903,21.258064516129,15.6451612903226,21.2903225806452,10.9677419354839,25.4516129032258,15.8387096774194,12.1935483870968,6.19354838709677,4.19354838709677,19.0967741935484,0.741935483870968
2009,1127,62,FALSE,"15","Binghamton",24.0333333333333,55.1666666666667,6.03333333333333,18.2333333333333,15.8,23.0333333333333,11.2,23.4333333333333,12,13.2666666666667,7.06666666666667,4.16666666666667,20.2,0.733333333333333
2016,1333,67,FALSE,"7","Oregon St",25.3,57.5666666666667,6.83333333333333,18.3333333333333,14.5666666666667,21.4,10.5666666666667,23.9666666666667,13.3666666666667,11.5333333333333,7.33333333333333,3.26666666666667,20.2333333333333,0.6
2022,1235,59,TRUE,"11","Iowa St",24.5,55.84375,6.71875,20.90625,10.75,15.71875,7.75,21.15625,14.71875,13.125,8.40625,3.0625,18.03125,0.625
2021,1210,60,FALSE,"9","Georgia Tech",27.8,58.64,7.56,21.68,12.36,17,6.88,21.44,16,10.56,9.16,3.4,4.32,0.68
2004,1428,51,FALSE,"11","Utah",23.3225806451613,49.2903225806452,5.96774193548387,15.1935483870968,12.2903225806452,17.2258064516129,10.6451612903226,24,12.8064516129032,14.2258064516129,4.45161290322581,3.51612903225806,17.4838709677419,0.741935483870968
2015,1186,74,FALSE,"13","E Washington",27.2903225806452,58.2903225806452,9.96774193548387,25.1612903225806,14.8064516129032,20.741935483871,10.0645161290323,23.8064516129032,12.6774193548387,11,6.29032258064516,4.61290322580645,18.1612903225806,0.741935483870968
2007,1401,68,TRUE,"3","Texas A&M",27,53.9354838709677,6.51612903225806,15.4516129032258,15.8064516129032,21.8387096774194,10.1935483870968,25.5483870967742,18,12.5161290322581,6.7741935483871,3.38709677419355,19.5161290322581,0.806451612903226
2014,1459,40,FALSE,"15","Wofford",23.7586206896552,54.0689655172414,5.72413793103448,15.9655172413793,12.1724137931034,18.3103448275862,10.551724137931,21.9655172413793,12.1379310344828,10.2758620689655,6.06896551724138,1.55172413793103,17.6206896551724,0.586206896551724
2019,1328,95,TRUE,"9","Oklahoma",25.9375,58.25,6.625,19.34375,12.65625,18.3125,9.21875,28.375,12.6875,12.1875,5.9375,3.09375,15.75,0.59375
2004,1329,75,TRUE,"2","Oklahoma St",28.8965517241379,56.3448275862069,4.82758620689655,12.7586206896552,15.5862068965517,22.4137931034483,11.3793103448276,24.1724137931034,16.0689655172414,13.448275862069,7.86206896551724,3.58620689655172,19.4137931034483,0.896551724137931
2017,1332,93,TRUE,"3","Oregon",27.969696969697,58.0606060606061,8.60606060606061,22.7272727272727,14.1212121212121,20,10.2727272727273,25.6363636363636,16.3333333333333,11.7272727272727,6.54545454545455,6.54545454545455,16.3030303030303,0.848484848484849
2013,1433,88,TRUE,"5","VCU",28,62.3529411764706,7.94117647058824,22.5882352941176,13.3823529411765,19.0882352941176,13.8823529411765,20.9411764705882,14.7058823529412,11.8235294117647,11.8235294117647,3.14705882352941,19.9117647058824,0.764705882352941
2005,1234,64,FALSE,"10","Iowa",25.65625,55.375,6.40625,16.90625,15.5,22.5,11.09375,25,15.5,14.53125,7.53125,5.40625,18.6875,0.65625
2007,1107,57,FALSE,"13","SUNY Albany",24.25,53.25,6.84375,18.15625,12.90625,17.875,11,22.96875,13.125,13.375,5.90625,2.4375,19.21875,0.71875
2003,1451,74,FALSE,"12","Weber St",24.6206896551724,52.8620689655172,6.10344827586207,18.2068965517241,18.8620689655172,25.6896551724138,10.3448275862069,22.7586206896552,14.2758620689655,12.448275862069,6.75862068965517,0.655172413793103,18.8620689655172,0.862068965517241
2021,1180,49,FALSE,"16","Drexel",26.0526315789474,54.6315789473684,7.26315789473684,19.5263157894737,12.1052631578947,15.5789473684211,7.52631578947368,23.6315789473684,15.1578947368421,11.7894736842105,4.68421052631579,2.36842105263158,4.68421052631579,0.631578947368421
2017,1276,92,TRUE,"7","Michigan",26.2857142857143,54.4285714285714,9.37142857142857,24.5714285714286,12.8571428571429,16.6,7.51428571428571,21.8857142857143,13.8,9.42857142857143,5.94285714285714,2.77142857142857,15.1142857142857,0.685714285714286
2022,1425,66,FALSE,"7","USC",26.8484848484848,59.1515151515151,6.6969696969697,18.9090909090909,12.1818181818182,18.3030303030303,10.0606060606061,26.8484848484848,14.1818181818182,11.6060606060606,5.12121212121212,4.48484848484848,15.6060606060606,0.787878787878788
2004,1403,76,TRUE,"8","Texas Tech",27.125,58.4375,3.6875,10.875,15.46875,20.96875,11.3125,22.6875,14.75,12.46875,8.25,3.53125,16.71875,0.6875
2013,1241,62,FALSE,"16","James Madison",22.5294117647059,53.6176470588235,5.73529411764706,17.2058823529412,14.3823529411765,20.5294117647059,10,22.7058823529412,11.7352941176471,11.1764705882353,7.88235294117647,4.5,17.1470588235294,0.588235294117647
2011,1435,66,FALSE,"5","Vanderbilt",25,54.7575757575758,7.78787878787879,21.0606060606061,18.4242424242424,24.6666666666667,10.8787878787879,26.0606060606061,13.3939393939394,13.1515151515152,5.27272727272727,4.84848484848485,16.3030303030303,0.696969696969697
2015,1242,75,TRUE,"2","Kansas",24.1764705882353,54.9705882352941,5.82352941176471,15.5294117647059,17.0294117647059,23.6470588235294,11.8235294117647,26.1176470588235,13.2647058823529,12.7941176470588,6.52941176470588,5.02941176470588,17.6176470588235,0.764705882352941
2019,1209,55,FALSE,"14","Georgia St",26.375,57.375,9.625,25.0625,13.4375,20.46875,8.03125,24.59375,12.125,11.78125,7.84375,4.6875,17.46875,0.71875
2003,1301,74,FALSE,"9","NC State",24.3333333333333,53.3333333333333,7.96666666666667,22.5,15.7666666666667,20.4666666666667,9.73333333333333,22.0333333333333,14.6666666666667,14.2,7.76666666666667,3.06666666666667,18.6666666666667,0.6
2017,1407,65,FALSE,"15","Troy",25.4411764705882,57.0294117647059,8.14705882352941,23,16.7058823529412,23.1470588235294,10.6470588235294,25.0882352941176,12.2352941176471,12.2352941176471,5.88235294117647,3.38235294117647,17.5882352941176,0.588235294117647
2015,1462,76,TRUE,"6","Xavier",26.0294117647059,55,6.29411764705882,18.0294117647059,15.2058823529412,20.9705882352941,10,24.8235294117647,16.3823529411765,12.0882352941176,6.08823529411765,2.85294117647059,18.0588235294118,0.617647058823529
2011,1181,87,TRUE,"1","Duke",28.1176470588235,59.9705882352941,8,21.3235294117647,16.8235294117647,22.4411764705882,12.2941176470588,25.9705882352941,14.4117647058824,12.2352941176471,7.47058823529412,4.41176470588235,17.8823529411765,0.882352941176471
2014,1113,85,FALSE,"10","Arizona St",25.28125,56.125,8.125,21.03125,16.34375,23.5625,8.4375,27.1875,14.1875,11.46875,5.15625,5.65625,19.28125,0.65625
2007,1221,51,FALSE,"13","Holy Cross",21.9393939393939,50.0909090909091,5.75757575757576,16.1515151515152,14.6060606060606,19.8787878787879,11.3636363636364,20.7878787878788,13.7272727272727,15.1818181818182,9.54545454545454,3.72727272727273,18.1212121212121,0.757575757575758
2021,1261,76,TRUE,"8","LSU",29.037037037037,62.6666666666667,8.14814814814815,23.2592592592593,15.8888888888889,21.2592592592593,10.2592592592593,25.0740740740741,12.2962962962963,11.2962962962963,8.07407407407407,2.77777777777778,5.40740740740741,0.666666666666667
2008,1231,72,FALSE,"8","Indiana",25.34375,54.6875,6.59375,19.03125,17.84375,23.375,11.625,26.40625,13.1875,13.71875,7.03125,3.8125,17.21875,0.78125
2008,1443,101,TRUE,"12","WKU",27.3225806451613,57.6774193548387,7.2258064516129,18.7096774193548,14.741935483871,20.8709677419355,12.3225806451613,22.6129032258065,12.5806451612903,13.9677419354839,7.64516129032258,3.64516129032258,21.0967741935484,0.806451612903226
2007,1246,67,TRUE,"8","Kentucky",26.4375,55.1875,6.75,18.90625,13.90625,19.875,10.78125,25.65625,15.875,14.6875,5.96875,4.8125,15.84375,0.65625
2005,1436,60,TRUE,"13","Vermont",25.3666666666667,57.4333333333333,8.5,23.6,13.3666666666667,18.5666666666667,12.0333333333333,25.8666666666667,15.8,11.8666666666667,6.73333333333333,1.9,15.8333333333333,0.8
2012,1325,65,TRUE,"13","Ohio",24.3636363636364,57.0909090909091,7.24242424242424,21.7272727272727,14.2424242424242,20.9090909090909,12.6969696969697,21.5454545454545,12.9393939393939,13.2121212121212,9.45454545454546,2.6969696969697,19.7575757575758,0.787878787878788
2016,1167,68,FALSE,"15","CS Bakersfield",25.8965517241379,58,5.41379310344828,15.6551724137931,14.551724137931,22.3448275862069,12.2758620689655,25.7241379310345,14.9655172413793,12.4137931034483,7.72413793103448,5.06896551724138,21.4827586206897,0.724137931034483
2013,1277,65,TRUE,"3","Michigan St",24.375,52.9375,4.96875,14.4375,13.78125,19.40625,11.28125,25.1875,13.09375,13.15625,8.0625,3.8125,16,0.75
2022,1116,75,TRUE,"4","Arkansas",26.6363636363636,60.6060606060606,6.36363636363636,20.7575757575758,17.3030303030303,22.969696969697,9.6969696969697,25.4848484848485,14.0909090909091,12.1515151515152,7.72727272727273,4.18181818181818,16.8484848484848,0.757575757575758
2013,1307,62,FALSE,"3","New Mexico",21.9705882352941,51.7352941176471,6.41176470588235,18.0882352941176,17.0882352941176,23.6764705882353,9.38235294117647,25.8529411764706,14.6176470588235,11.5,6.11764705882353,3.91176470588235,15.4411764705882,0.852941176470588
2012,1276,60,FALSE,"4","Michigan",23.875,52.09375,8.125,23.03125,10.875,15.0625,8.5,22.09375,12.75,10.9375,4.96875,2.09375,15.75,0.71875
2017,1439,74,FALSE,"9","Virginia Tech",27,55.125,8.84375,21.96875,16.40625,22.34375,7.3125,25.21875,15.09375,12.125,4,2.78125,16.40625,0.6875
2015,1107,60,FALSE,"14","SUNY Albany",22.0625,50.15625,6.15625,17.09375,15.21875,20,10,23.625,10.4375,11.6875,5.65625,1.625,16.5,0.75
2022,1163,63,FALSE,"5","Connecticut",26.8125,61.5625,7.4375,21.0625,14.125,18.84375,12.28125,25.21875,14,11.40625,5.96875,6.5,16.8125,0.71875
2011,1338,74,TRUE,"1","Pittsburgh",26.09375,55.03125,5.875,15.0625,16,23.8125,14.21875,25.65625,17.375,11.65625,4.8125,3.4375,18,0.84375
2012,1378,58,TRUE,"12","South Florida",21.1875,48.75,4.59375,14.78125,11.84375,16.6875,10.375,23.3125,11.625,13.6875,5.5625,3.5625,15.375,0.59375
2010,1281,86,TRUE,"10","Missouri",27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,0.6875
2008,1328,72,TRUE,"6","Oklahoma",24,54.2727272727273,6.33333333333333,18.1818181818182,14.0909090909091,20.6969696969697,11.3636363636364,24.6060606060606,12.5151515151515,12.9090909090909,6.60606060606061,3.93939393939394,16.9090909090909,0.666666666666667
2006,1326,70,TRUE,"2","Ohio St",26.2666666666667,55.9666666666667,8.4,22.6666666666667,13.7666666666667,19.1333333333333,10.1,23.9333333333333,15.7,12.1333333333333,7,2.7,15.4,0.833333333333333
2007,1457,74,TRUE,"11","Winthrop",26.7857142857143,56.25,8.07142857142857,22.5,12.4642857142857,19.6785714285714,11.8571428571429,25.2142857142857,16.5,13.3214285714286,7.46428571428571,3.60714285714286,17.25,0.857142857142857
2012,1172,62,FALSE,"13","Davidson",26.4838709677419,59.1290322580645,7.74193548387097,22.741935483871,16.6451612903226,21.7096774193548,12.2903225806452,26.2258064516129,13.5483870967742,11.9032258064516,5.41935483870968,3.45161290322581,20.4516129032258,0.774193548387097
2017,1423,71,FALSE,"12","UNC Wilmington",30.09375,63.125,9.5,26.40625,13.4375,19.5,11.8125,23.125,15.65625,9.78125,6.5,3.4375,19.875,0.84375
2022,1172,73,FALSE,"10","Davidson",26.15625,54.8125,8.65625,22.53125,13.65625,18.03125,6.34375,25.03125,14.375,9.40625,4.625,2.59375,14.84375,0.8125
2016,1173,51,FALSE,"7","Dayton",25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,14.6875,13.0625,5.90625,4.4375,19.0625,0.78125
2008,1420,47,FALSE,"15","UMBC",26.5806451612903,58.4838709677419,7.32258064516129,18.9677419354839,14.3870967741935,19.6774193548387,11.2903225806452,22.6129032258065,15.2903225806452,9.67741935483871,5.93548387096774,3.45161290322581,16.258064516129,0.741935483870968
2008,1112,65,FALSE,"10","Arizona",24.71875,51.96875,6.59375,16.65625,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,0.5625
2022,1355,57,FALSE,"13","S Dakota St",30.5,58.53125,8.875,20.09375,15.65625,20.59375,6.1875,26.375,14.4375,10.8125,5.71875,2.3125,15.75,0.875
2011,1417,78,TRUE,"7","UCLA",24.53125,53.75,5.1875,15.8125,15.71875,23,11.8125,25.40625,14.625,14.84375,5.4375,5.78125,17.5,0.6875
2021,1140,62,FALSE,"6","BYU",28.4,59.44,8.6,23.08,12.16,16.52,8.32,28.28,16.16,13,4.68,2.84,4.6,0.76
2014,1174,78,FALSE,"13","Delaware",26.9411764705882,60.3823529411765,7.17647058823529,20.7941176470588,18.4705882352941,26.0588235294118,11.1176470588235,25.3529411764706,10.8823529411765,9.58823529411765,6,3.58823529411765,18.8529411764706,0.735294117647059
2004,1386,82,TRUE,"1","St Joseph's PA",27.1785714285714,56.7857142857143,9.75,23.9642857142857,13.6785714285714,19.4642857142857,9.67857142857143,23.25,16.5357142857143,11.7142857142857,9.14285714285714,3.57142857142857,17.0357142857143,0.964285714285714
2010,1326,68,TRUE,"2","Ohio St",26.8235294117647,54.0588235294118,7.32352941176471,18.8823529411765,13.2647058823529,19.2941176470588,9.08823529411765,24.3823529411765,14.7058823529412,11.3235294117647,7.14705882352941,4.08823529411765,15.2941176470588,0.794117647058823
2022,1400,81,TRUE,"6","Texas",24.3125,54.96875,6.40625,19.8125,13.3125,17.78125,9.0625,21.875,12.96875,10.875,7.75,3.375,17.40625,0.65625
2013,1393,81,TRUE,"4","Syracuse",25.6857142857143,58.3714285714286,6.05714285714286,18.1142857142857,13.9142857142857,20.6,14.5428571428571,24.2,14.5428571428571,12.6285714285714,8.88571428571429,6.2,16.1714285714286,0.742857142857143
2007,1331,54,FALSE,"14","Oral Roberts",24.15625,51.40625,6,16.125,17.40625,24.53125,10.6875,24.40625,13.5,15.28125,6.25,4.4375,17.875,0.6875
2003,1454,69,FALSE,"12","WI Milwaukee",27.2666666666667,57.6333333333333,7.76666666666667,21.8,14.8,21.4333333333333,11.5333333333333,23,17.1,14.8666666666667,8.8,3.6,20.1333333333333,0.766666666666667
2008,1172,82,TRUE,"10","Davidson",28.6451612903226,60.741935483871,8.7741935483871,24.3225806451613,11.258064516129,15.4516129032258,11.2258064516129,24.8709677419355,16.7741935483871,12.1935483870968,7.96774193548387,3.29032258064516,18.1612903225806,0.806451612903226
2015,1459,53,FALSE,"12","Wofford",23.15625,50.96875,6.21875,16.75,13.34375,19.34375,9.1875,22.8125,13.125,10.75,6.40625,2.5625,17.03125,0.8125
2015,1246,79,TRUE,"1","Kentucky",25.9705882352941,55.4117647058824,5.44117647058824,15.5588235294118,17.5294117647059,24.2647058823529,12.9117647058824,25.2647058823529,14.7058823529412,10.6176470588235,6.55882352941176,6.88235294117647,17.0294117647059,1
2014,1344,77,FALSE,"11","Providence",24.1470588235294,56.7941176470588,6.29411764705882,18,18.6176470588235,23.8235294117647,12.4411764705882,24.3823529411765,13.6470588235294,11.6470588235294,5.58823529411765,4.85294117647059,17.3235294117647,0.676470588235294
2007,1257,78,TRUE,"6","Louisville",24.9354838709677,57.6129032258064,7.41935483870968,22.3548387096774,14,20.6774193548387,13.5806451612903,23.4516129032258,14.9354838709677,12.8709677419355,7.45161290322581,4.16129032258065,20.3870967741935,0.709677419354839
2006,1284,45,FALSE,"16","Monmouth NJ",23.3125,52.59375,6.34375,18.78125,11.875,17.84375,8.84375,23.8125,14.65625,15.09375,7.65625,3.4375,16.9375,0.5625
2013,1181,73,TRUE,"2","Duke",27.34375,57.40625,7.75,19.09375,15.84375,21.65625,9.65625,24.15625,14.6875,10.71875,6.53125,3.78125,17.71875,0.84375
2018,1345,74,TRUE,"2","Purdue",28.1764705882353,56.7058823529412,9.58823529411765,22.8235294117647,15.2058823529412,20.4705882352941,8.44117647058824,26.5882352941176,16.7058823529412,10.6764705882353,5.82352941176471,5.02941176470588,15.5294117647059,0.823529411764706
2021,1281,68,FALSE,"9","Missouri",25.84,57.56,6.92,21.6,15.04,21.56,8.68,24.04,13.2,13.12,6.72,3.52,5.44,0.64
2007,1317,58,FALSE,"15","North Texas",27.1,59.4333333333333,6.76666666666667,17.8333333333333,15.2666666666667,23.4,13.7666666666667,25.2,12.4333333333333,15.4666666666667,6.16666666666667,4.4,20.4,0.666666666666667
2008,1116,86,TRUE,"9","Arkansas",26.7272727272727,57.3939393939394,5.87878787878788,17.3333333333333,14.3030303030303,21.2727272727273,12.8181818181818,23.9393939393939,14.5454545454545,15.4545454545455,7,5.3030303030303,18.969696969697,0.666666666666667
2022,1439,73,FALSE,"11","Virginia Tech",26,55.2571428571429,9,22.8857142857143,9.74285714285714,13.1142857142857,7.45714285714286,22.6571428571429,14.4,10.4285714285714,5.37142857142857,3.2,14.7428571428571,0.657142857142857
2014,1203,66,FALSE,"9","G Washington",25.4375,54.875,5.78125,15.6875,16.75,25.625,11.8125,25.5625,14.15625,13.0625,7.0625,4.15625,18.09375,0.75
2007,1425,77,TRUE,"5","USC",25.5294117647059,53.4705882352941,5.64705882352941,14,14.7058823529412,20.7941176470588,9.32352941176471,24.6764705882353,12.8235294117647,14.7058823529412,5.5,3.94117647058824,17.8235294117647,0.676470588235294
2015,1433,72,FALSE,"7","VCU",24.9142857142857,59.3142857142857,8.08571428571429,23.6571428571429,14.5714285714286,22.2285714285714,12.3142857142857,23.1142857142857,12.6285714285714,10.6571428571429,9.65714285714286,4.31428571428571,19.2285714285714,0.742857142857143
2010,1401,69,TRUE,"5","Texas A&M",23.6129032258065,53.7096774193548,6.2258064516129,18.5483870967742,17.7741935483871,26.8064516129032,11.9032258064516,24.4516129032258,12,12.3225806451613,6.64516129032258,3.35483870967742,18.4838709677419,0.709677419354839
2013,1137,56,FALSE,"11","Bucknell",24.09375,52.90625,4.625,12.84375,14.4375,19.34375,9.03125,27.125,13.4375,9.4375,3.5,4.0625,14.65625,0.84375
2018,1335,60,FALSE,"16","Penn",27,58.9677419354839,8.54838709677419,24.5806451612903,13.1612903225806,19.8387096774194,8.74193548387097,28.5161290322581,15,12,5.83870967741935,2.80645161290323,17.4838709677419,0.741935483870968
2019,1233,73,FALSE,"16","Iona",26.09375,57.5625,8.8125,25.125,15.84375,21.375,8.8125,25.59375,13.15625,12.40625,6.78125,2.78125,17.21875,0.53125
2022,1388,82,TRUE,"5","St Mary's CA",26.1612903225806,56.5161290322581,7.16129032258065,20.3870967741935,10.0645161290323,13.1290322580645,7,23.6774193548387,13.3548387096774,10.5161290322581,6.90322580645161,2.48387096774194,15.6451612903226,0.774193548387097
2010,1268,89,TRUE,"4","Maryland",29.1333333333333,61.7333333333333,5.86666666666667,15.1333333333333,15.1333333333333,20.9333333333333,12.5666666666667,25.7666666666667,16.3333333333333,11.8666666666667,8,4.63333333333333,16.8333333333333,0.733333333333333
2019,1326,62,TRUE,"11","Ohio St",24.1515151515152,55.2727272727273,7.54545454545455,21.969696969697,13.7878787878788,18.7878787878788,9.39393939393939,25.3636363636364,14.2424242424242,12.5454545454545,5.90909090909091,2.51515151515152,17.9090909090909,0.575757575757576
2022,1181,78,TRUE,"2","Duke",29.6764705882353,60.7647058823529,8.17647058823529,22.2352941176471,12.6470588235294,17.3529411764706,9.41176470588235,26.3235294117647,16.7941176470588,9.91176470588235,6.47058823529412,5.44117647058824,13.6470588235294,0.823529411764706
2012,1293,58,TRUE,"6","Murray St",24.6428571428571,51.8214285714286,7.42857142857143,18.25,17.5,24.0357142857143,10.6428571428571,22.6071428571429,12.5357142857143,13.9642857142857,8.03571428571429,4.28571428571429,18.2142857142857,0.964285714285714
2010,1250,74,FALSE,"16","Lehigh",25.53125,55.96875,6.65625,16.625,17.40625,24.3125,10.1875,26.3125,15.125,13,6.15625,2.53125,17.90625,0.6875
2007,1323,64,FALSE,"6","Notre Dame",27.1290322580645,58.9032258064516,9.12903225806452,23,18.1612903225806,24.1935483870968,12.6774193548387,25.6774193548387,17.4838709677419,12.9354838709677,8.41935483870968,3.48387096774194,18.0645161290323,0.774193548387097
2018,1222,67,TRUE,"6","Houston",27.5757575757576,59.1818181818182,8.63636363636364,22.3333333333333,13.6363636363636,19.030303030303,11.8484848484848,26.7272727272727,14.9090909090909,12.1515151515152,6.42424242424242,3.12121212121212,21.030303030303,0.787878787878788
2007,1397,121,TRUE,"5","Tennessee",27.6875,62.5,8.9375,25.375,15.34375,23.46875,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0.6875
2015,1261,65,FALSE,"9","LSU",27.125,59.4375,5.75,16.96875,13.6875,19.875,12.125,27.03125,15.6875,14.625,7.34375,6.1875,15.8125,0.6875
2008,1360,70,TRUE,"13","San Diego",23.6666666666667,53.0909090909091,4.84848484848485,14.3030303030303,12.8181818181818,19.030303030303,10.7575757575758,22.8181818181818,13.1212121212121,14.8484848484848,6.81818181818182,3.12121212121212,17.2424242424242,0.606060606060606
2006,1196,76,TRUE,"3","Florida",27.6363636363636,54.3939393939394,7.39393939393939,18.7575757575758,16.6060606060606,22.6060606060606,10.6060606060606,24.6363636363636,17.030303030303,14.8787878787879,8.03030303030303,4.93939393939394,16.1212121212121,0.818181818181818
2018,1455,75,FALSE,"4","Wichita St",29.0625,60.75,9.125,23.6875,15.75,21.34375,12.15625,28.34375,18.53125,11.5625,4.6875,3.9375,17.59375,0.78125
2010,1293,66,TRUE,"13","Murray St",26.78125,53.9375,6.28125,16.90625,16.25,23.125,12,24.25,15.1875,14.5,9.28125,5.40625,17.46875,0.875
2013,1326,95,TRUE,"2","Ohio St",25.0909090909091,55.2727272727273,6.03030303030303,17.1818181818182,13.0909090909091,18.8787878787879,10.6666666666667,24.8181818181818,13.3333333333333,10.6060606060606,6.78787878787879,4.3030303030303,15.5454545454545,0.787878787878788
2011,1323,69,TRUE,"2","Notre Dame",25.09375,53.84375,8.09375,20.65625,17.71875,24.4375,10.9375,26,16.71875,10.6875,4.59375,3.6875,15.03125,0.8125
2009,1372,44,FALSE,"14","SF Austin",23.8888888888889,55.0740740740741,5.55555555555556,17.4074074074074,10.8888888888889,16.4074074074074,9.03703703703704,24.8148148148148,12.4444444444444,11.9259259259259,5.66666666666667,3.07407407407407,18.4074074074074,0.740740740740741
2005,1192,55,FALSE,"16","F Dickinson",27.0645161290323,59.9354838709677,6.67741935483871,19,13.3548387096774,19.9354838709677,12.4516129032258,23.6451612903226,15.0322580645161,13.9032258064516,7.12903225806452,4.41935483870968,18.9677419354839,0.612903225806452
2021,1438,58,FALSE,"4","Virginia",25.3333333333333,52.75,8.5,22.2916666666667,9.45833333333333,11.5833333333333,5.54166666666667,24,13.9583333333333,8.58333333333333,4.91666666666667,4.33333333333333,3.375,0.75
2021,1417,73,TRUE,"11","UCLA",26.3846153846154,57.1153846153846,6.65384615384615,18.1153846153846,13.4230769230769,18.6153846153846,8.76923076923077,24.1923076923077,13.6153846153846,10.8846153846154,5.07692307692308,2.65384615384615,4.34615384615385,0.653846153846154
